unitid,efres01,efres02,line,out_stat
"211343","1","1","24",""
"211343","1","1","33",""
"211343","1","0","36",""
"211343","4","2","39",""
"211343","859","498","42",""
"211343","867","502","65",""
"211352","1","1","22",""
"211352","6","6","24",""
"211352","1","1","25",""
"211352","56","56","34",""
"211352","6","6","36",""
"211352","145","145","42",""
"211352","1","1","48",""
"211352","1","1","51",""
"211352","217","217","65",""
"211361","1","1","9",""
"211361","2","2","10",""
"211361","1","1","12",""
"211361","1","0","15",""
"211361","1","1","17",""
"211361","2","2","18",""
"211361","2","1","19",""
"211361","1","1","21",""
"211361","11","11","24",""
"211361","2","1","26",""
"211361","1","1","33",""
"211361","24","23","34",""
"211361","10","10","36",""
"211361","9","8","39",""
"211361","937","757","42",""
"211361","1","1","45",""
"211361","11","11","51",""
"211361","5","5","54",""
"211361","2","1","57",""
"211361","4","0","64",""
"211361","1028","838","65",""
"211431","1","1","9",""
"211431","1","1","26",""
"211431","1","1","34",""
"211431","5","5","39",""
"211431","1","1","40",""
"211431","167","134","42",""
"211431","2","2","54",""
"211431","178","145","65",""
"211440","6","6","1",""
"211440","3","3","4",""
"211440","3","3","5",""
"211440","32","32","6",""
"211440","5","5","8",""
"211440","22","22","9",""
"211440","5","5","10",""
"211440","5","5","11",""
"211440","32","32","12",""
"211440","9","9","13",""
"211440","4","4","15",""
"211440","4","4","16",""
"211440","19","19","17",""
"211440","2","2","18",""
"211440","3","3","19",""
"211440","1","1","20",""
"211440","4","4","21",""
"211440","4","4","22",""
"211440","4","4","23",""
"211440","57","57","24",""
"211440","40","40","25",""
"211440","10","10","26",""
"211440","5","5","27",""
"211440","3","3","29",""
"211440","1","1","30",""
"211440","3","3","31",""
"211440","5","5","33",""
"211440","112","112","34",""
"211440","2","2","35",""
"211440","131","131","36",""
"211440","16","16","37",""
"211440","66","66","39",""
"211440","4","4","41",""
"211440","315","315","42",""
"211440","6","6","44",""
"211440","5","5","45",""
"211440","1","1","46",""
"211440","7","7","47",""
"211440","20","20","48",""
"211440","5","5","50",""
"211440","44","44","51",""
"211440","3","3","53",""
"211440","10","10","54",""
"211440","7","7","55",""
"211440","1","1","56",""
"211440","5","5","61",""
"211440","1","1","63",""
"211440","92","92","64",""
"211440","1144","1144","65",""
"211468","1","1","5",""
"211468","3","3","9",""
"211468","3","3","12",""
"211468","2","2","13",""
"211468","1","1","23",""
"211468","1","1","24",""
"211468","5","5","25",""
"211468","1","1","26",""
"211468","1","1","33",""
"211468","23","23","34",""
"211468","9","9","36",""
"211468","117","113","42",""
"211468","3","3","44",""
"211468","1","1","48",""
"211468","2","2","51",""
"211468","1","1","54",""
"211468","6","6","61",""
"211468","8","8","64",""
"211468","188","184","65",""
"211477","1","0","9",""
"211477","1","0","10",""
"211477","1","0","17",""
"211477","3","1","24",""
"211477","1","0","33",""
"211477","1","0","36",""
"211477","322","131","42",""
"211477","1","0","51",""
"211477","331","132","65",""
"211486","4285","1750","65",""
"211486","4285","1750","66",""
"211556","2","2","13",""
"211556","1","1","24",""
"211556","1","1","25",""
"211556","2","2","34",""
"211556","2","2","39",""
"211556","78","62","42",""
"211556","1","1","53",""
"211556","6","6","54",""
"211556","1","1","63",""
"211556","6","6","64",""
"211556","100","84","65",""
"211583","145","145","42",""
"211583","145","145","65",""
"211608","1","1","9",""
"211608","7","7","10",""
"211608","2","2","11",""
"211608","2","2","12",""
"211608","1","1","13",""
"211608","7","6","24",""
"211608","3","3","25",""
"211608","39","38","34",""
"211608","32","27","36",""
"211608","5","5","39",""
"211608","273","235","42",""
"211608","3","3","51",""
"211608","2","1","64",""
"211608","377","331","65",""
"211617","2","0","34",""
"211617","38","10","42",""
"211617","40","10","65",""
"211644","1","1","6",""
"211644","2","2","9",""
"211644","2","2","10",""
"211644","2","2","23",""
"211644","8","7","24",""
"211644","1","1","25",""
"211644","1","1","33",""
"211644","10","9","34",""
"211644","18","18","36",""
"211644","13","12","39",""
"211644","1120","907","42",""
"211644","2","1","48",""
"211644","2","2","51",""
"211644","1","1","54",""
"211644","7","2","64",""
"211644","1190","968","65",""
"211671","1","","34",""
"211671","13","5","42",""
"211671","1","","54",""
"211671","15","5","65",""
"211893","2","2","6",""
"211893","1","1","9",""
"211893","1","1","17",""
"211893","1","1","24",""
"211893","1","1","25",""
"211893","1","1","26",""
"211893","1","1","36",""
"211893","2","2","39",""
"211893","3","3","42",""
"211893","1","1","53",""
"211893","1","1","54",""
"211893","5","5","64",""
"211893","20","20","65",""
"211909","47","5","42",""
"211909","47","5","65",""
"211927","2","0","6",""
"211927","13","2","10",""
"211927","1","0","16",""
"211927","1","0","17",""
"211927","1","0","18",""
"211927","2","0","22",""
"211927","1","0","24",""
"211927","3","0","25",""
"211927","1","0","27",""
"211927","9","0","34",""
"211927","10","1","36",""
"211927","4","0","39",""
"211927","3351","1124","42",""
"211927","2","0","47",""
"211927","1","0","48",""
"211927","5","0","51",""
"211927","4","0","53",""
"211927","1","0","54",""
"211927","1","0","55",""
"211927","1","0","56",""
"211927","22","2","57",""
"211927","3436","1129","65",""
"211981","7","7","9",""
"211981","3","3","10",""
"211981","2","2","17",""
"211981","1","1","23",""
"211981","13","13","24",""
"211981","4","4","25",""
"211981","83","83","34",""
"209922","1","1","33",""
"209922","6","5","34",""
"209922","7","6","35",""
"209922","19","16","36",""
"209922","2","2","37",""
"209922","1","1","38",""
"209922","5","4","39",""
"209922","19","16","41",""
"209922","6","5","42",""
"209922","2","2","44",""
"209922","1","1","47",""
"209922","11","9","48",""
"209922","3","3","49",""
"209922","4","3","50",""
"209922","6","5","51",""
"209922","26","22","53",""
"209922","1","1","54",""
"209922","7","6","55",""
"209922","1","1","56",""
"209922","1","1","57",""
"209922","18","15","64",""
"209922","309","264","65",""
"209940","1","1","6",""
"209940","344","155","41",""
"209940","345","156","65",""
"210146","21","18","2",""
"210146","1","1","4",""
"210146","53","44","6",""
"210146","1","1","8",""
"210146","7","3","15",""
"210146","1","1","16",""
"210146","1","0","21",""
"210146","2","2","25",""
"210146","2","2","27",""
"210146","2","2","30",""
"210146","3","3","32",""
"210146","3","3","34",""
"210146","1","0","36",""
"210146","564","445","41",""
"210146","1","0","49",""
"210146","2","1","51",""
"210146","4","1","53",""
"210146","1","1","55",""
"210146","2","1","57",""
"210146","2","1","59",""
"210146","11","1","64",""
"210146","685","531","65",""
"210155","285","143","41",""
"210155","2","2","53",""
"210155","14","1","64",""
"210155","301","146","65",""
"210234","2","2","2",""
"210234","2","2","8",""
"210234","166","69","16",""
"210234","1","1","18",""
"210234","2","0","27",""
"210234","3","1","28",""
"210234","7","4","32",""
"210234","142","68","41",""
"210234","3","3","42",""
"210234","2","0","49",""
"210234","4","1","53",""
"210234","1","1","56",""
"210234","2","2","62",""
"210234","10","4","64",""
"210234","347","158","65",""
"210270","664","248","41",""
"210270","4","4","53",""
"210270","3","","64",""
"210270","671","252","65",""
"210304","1","","4",""
"210304","3","1","6",""
"210304","1","1","8",""
"210304","1","1","20",""
"210304","36","26","41",""
"210304","1","1","49",""
"210304","9","3","53",""
"210304","52","33","65",""
"210331","5","3","2",""
"210331","19","16","6",""
"210331","10","9","16",""
"210331","3","3","30",""
"210331","1","0","32",""
"210331","54","43","41",""
"210331","1","1","42",""
"210331","32","28","53",""
"210331","2","1","64",""
"210331","127","104","65",""
"210401","11","11","2",""
"210401","4","4","4",""
"210401","58","58","6",""
"210401","12","11","8",""
"210401","1","1","12",""
"210401","15","15","15",""
"210401","9","9","16",""
"210401","1","1","17",""
"210401","1","1","25",""
"210401","2","2","27",""
"210401","1","1","29",""
"210401","7","7","30",""
"210401","5","5","32",""
"210401","2","2","35",""
"210401","1","1","39",""
"210401","194","193","41",""
"210401","1","1","48",""
"210401","7","7","49",""
"210401","52","52","53",""
"210401","1","1","55",""
"210401","1","1","59",""
"210401","4","4","64",""
"210401","390","388","65",""
"210429","5","5","2",""
"210429","3","3","6",""
"210429","1","1","8",""
"210429","4","4","15",""
"210429","1","1","19",""
"210429","607","569","41",""
"210429","1","1","42",""
"210429","2","2","48",""
"210429","3","3","53",""
"210429","16","13","57",""
"210429","1","1","59",""
"210429","2","2","64",""
"210429","646","605","65",""
"210492","2","2","9",""
"210492","1","1","13",""
"210492","1","1","24",""
"210492","2","2","26",""
"210492","13","13","42",""
"210492","8","8","64",""
"210492","27","27","65",""
"210562","12","5","42",""
"210562","12","5","65",""
"210571","2","2","6",""
"210571","3","3","9",""
"210571","5","5","10",""
"210571","1","1","18",""
"210571","1","1","23",""
"210571","13","13","24",""
"210571","5","5","25",""
"210571","4","4","33",""
"210571","79","78","34",""
"210571","13","13","36",""
"210571","1","0","37",""
"210571","161","151","42",""
"210571","1","1","44",""
"210571","1","1","47",""
"210571","1","1","51",""
"210571","1","1","54",""
"210571","18","14","64",""
"210571","310","294","65",""
"210605","1","0","15",""
"210605","1","0","24",""
"210605","4","0","36",""
"210605","1","0","37",""
"210605","9","0","39",""
"210605","3688","1346","42",""
"210605","1","1","53",""
"210605","3","0","54",""
"210605","18","0","64",""
"210605","3726","1347","65",""
"210669","1","1","1",""
"210669","1","1","2",""
"210669","1","1","4",""
"210669","7","7","6",""
"210669","2","2","8",""
"210669","4","4","9",""
"210669","2","2","11",""
"210669","2","2","13",""
"210669","4","4","17",""
"210669","3","3","18",""
"210669","1","1","19",""
"210669","2","2","21",""
"210669","2","2","23",""
"210669","6","6","24",""
"210669","11","11","25",""
"210669","2","2","26",""
"210669","6","6","33",""
"210669","7","7","34",""
"210669","77","76","36",""
"210669","48","48","39",""
"210669","253","246","42",""
"210669","2","2","47",""
"210669","5","4","48",""
"210669","8","8","50",""
"210669","4","4","51",""
"210669","2","2","53",""
"210669","5","5","54",""
"210669","1","1","56",""
"210669","7","3","64",""
"210669","476","463","65",""
"210739","3","3","10",""
"210739","1","1","12",""
"210739","1","1","17",""
"210739","4","4","24",""
"210739","39","39","34",""
"210739","4","4","36",""
"210739","178","172","42",""
"210739","2","2","51",""
"210739","18","18","57",""
"210739","250","244","65",""
"210775","2","2","10",""
"210775","1","1","12",""
"210775","1","1","27",""
"210775","23","23","34",""
"210775","4","4","36",""
"210775","196","196","42",""
"210775","2","2","51",""
"210775","229","229","65",""
"210836","32","10","34",""
"210836","79","30","42",""
"210836","111","40","65",""
"210890","83","34","65",""
"210890","83","34","66",""
"210906","2","2","24",""
"210906","115","86","42",""
"210906","1","","51",""
"210906","118","88","65",""
"210942","535","218","65",""
"210942","535","218","66",""
"210960","1","1","4",""
"210960","1","","5",""
"210960","6","4","6",""
"210960","1","1","9",""
"210960","1","1","10",""
"210960","1","","11",""
"210960","5","2","12",""
"210960","4","1","17",""
"210960","4","2","18",""
"210960","1","","19",""
"210960","1","","20",""
"210960","1","","22",""
"210960","1","","23",""
"210960","21","14","24",""
"210960","13","4","26",""
"210960","6","4","34",""
"210960","95","68","36",""
"210960","4","2","37",""
"210960","176","115","39",""
"210960","1","1","41",""
"210960","380","189","42",""
"210960","1","","44",""
"210960","1","","47",""
"210960","2","2","48",""
"210960","15","6","51",""
"210960","40","22","54",""
"210960","3","","55",""
"210960","1","","63",""
"210960","3","","64",""
"210960","790","439","65",""
"211024","1","1","9",""
"211024","2","1","10",""
"211024","1","1","13",""
"211024","2","2","17",""
