unitid,line,efres01,efres02,part,centers,ic01,ic02
"202134","54","1","1","C","","R","R"
"202134","99","952","716","C","","T","R"
"202161","39","111","55","C","","R","R"
"202161","99","111","55","C","","R","R"
"202170","4","1","1","C","","R","R"
"202170","8","1","1","C","","R","R"
"202170","9","2","2","C","","R","R"
"202170","10","3","3","C","","R","R"
"202170","12","7","6","C","","R","R"
"202170","13","1","1","C","","R","R"
"202170","15","1","1","C","","R","R"
"202170","17","4","4","C","","R","R"
"202170","18","15","14","C","","R","R"
"202170","19","3","3","C","","R","R"
"202170","20","5","5","C","","R","R"
"202170","21","2","2","C","","R","R"
"202170","22","1","1","C","","R","R"
"202170","23","1","1","C","","R","R"
"202170","24","2","2","C","","R","R"
"202170","25","1","1","C","","R","R"
"202170","26","21","21","C","","R","R"
"202170","27","1","1","C","","R","R"
"202170","28","1","1","C","","R","R"
"202170","29","1","1","C","","R","R"
"202170","30","1","1","C","","R","R"
"202170","31","1","1","C","","R","R"
"202170","33","3","3","C","","R","R"
"202170","34","2","2","C","","R","R"
"202170","36","10","10","C","","R","R"
"202170","39","208","188","C","","R","R"
"202170","42","16","15","C","","R","R"
"202170","47","8","8","C","","R","R"
"202170","48","3","3","C","","R","R"
"202170","49","1","1","C","","R","R"
"202170","51","5","4","C","","R","R"
"202170","53","1","1","C","","R","R"
"202170","54","3","2","C","","R","R"
"202170","55","2","2","C","","R","R"
"202170","72","2","2","C","","R","R"
"202170","78","1","1","C","","R","R"
"202170","90","5","3","C","","R","R"
"202170","99","346","319","C","","R","R"
"202222","39","359","49","C","","R","R"
"202222","57","19","3","C","","R","R"
"202222","90","1","1","C","","R","R"
"202222","99","379","53","C","","R","R"
"202356","4","1","0","C","","R","R"
"202356","6","7","4","C","","R","R"
"202356","8","1","1","C","","R","R"
"202356","12","2","1","C","","R","R"
"202356","13","2","0","C","","R","R"
"202356","17","4","2","C","","R","R"
"202356","18","1","0","C","","R","R"
"202356","20","1","0","C","","R","R"
"202356","21","2","1","C","","R","R"
"202356","26","4","3","C","","R","R"
"202356","27","1","1","C","","R","R"
"202356","29","1","1","C","","R","R"
"202356","32","1","0","C","","R","R"
"202356","36","6","2","C","","R","R"
"202356","39","4164","1806","C","","R","R"
"202356","42","3","1","C","","R","R"
"202356","47","1","0","C","","R","R"
"202356","48","2","0","C","","R","R"
"202356","90","115","21","C","","R","R"
"202356","99","4319","1844","C","","T","R"
"202435","26","8","7","C","1","R","R"
"202435","39","54","43","C","","R","R"
"202435","99","62","50","C","","R","R"
"202480","1","1","1","C","","R","R"
"202480","2","1","1","C","","R","R"
"202480","4","1","1","C","","R","R"
"202480","6","5","5","C","","R","R"
"202480","8","3","1","C","","R","R"
"202480","9","12","10","C","","R","R"
"202480","10","1","1","C","","R","R"
"202480","12","9","9","C","","R","R"
"202480","13","4","3","C","","R","R"
"202480","16","1","0","C","","R","R"
"202480","17","138","132","C","","R","R"
"202480","18","81","76","C","","R","R"
"202480","19","1","1","C","","R","R"
"202480","20","1","1","C","","R","R"
"202480","21","35","23","C","","R","R"
"202480","24","15","15","C","","R","R"
"202480","25","9","9","C","","R","R"
"202480","26","53","49","C","","R","R"
"202480","27","3","3","C","","R","R"
"202480","28","1","1","C","","R","R"
"202480","29","49","47","C","","R","R"
"202480","31","4","4","C","","R","R"
"202480","33","5","5","C","","R","R"
"202480","34","39","36","C","","R","R"
"202480","36","120","109","C","","R","R"
"202480","37","2","1","C","","R","R"
"202480","39","919","877","C","","R","R"
"202480","42","82","73","C","","R","R"
"202480","45","1","1","C","","R","R"
"202480","47","11","10","C","","R","R"
"202480","48","5","3","C","","R","R"
"202480","49","1","1","C","","R","A"
"202480","51","8","7","C","","R","R"
"202480","53","1","0","C","","R","R"
"202480","54","16","16","C","","R","R"
"202480","55","30","28","C","","R","R"
"202480","72","17","17","C","","R","R"
"202480","78","1","1","C","","R","R"
"202480","90","1","1","C","","R","R"
"202480","99","1687","1579","C","","R","T"
"202514","9","1","0","C","","R","N"
"202514","12","3","2","C","","R","R"
"202514","18","9","6","C","","R","R"
"202514","26","4","4","C","","R","R"
"202514","29","1","0","C","","R","N"
"202514","35","1","0","C","","R","N"
"202514","39","144","132","C","","R","R"
"202514","42","2","2","C","","R","R"
"202514","99","165","146","C","","R","R"
"202523","4","2","2","C","","R","R"
"202523","6","14","14","C","","R","R"
"202523","8","2","2","C","","R","R"
"202523","9","16","16","C","","R","R"
"202523","11","3","3","C","","R","R"
"202523","12","5","5","C","","R","R"
"202523","13","5","5","C","","R","R"
"202523","17","30","30","C","","R","R"
"202523","18","17","17","C","","R","R"
"202523","19","1","1","C","","R","R"
"202523","20","1","1","C","","R","R"
"202523","21","7","6","C","","R","R"
"202523","22","1","1","C","","R","R"
"202523","23","6","6","C","","R","R"
"202523","24","18","18","C","","R","R"
"202523","25","9","9","C","","R","R"
"202523","26","24","24","C","","R","R"
"202523","29","3","3","C","","R","R"
"202523","33","1","1","C","","R","R"
"202523","34","19","18","C","","R","R"
"202523","36","23","23","C","","R","R"
"202523","37","6","5","C","","R","R"
"202523","39","199","195","C","","R","R"
"202523","40","1","1","C","","R","R"
"202523","41","1","1","C","","R","R"
"202523","42","34","33","C","","R","R"
"202523","44","1","1","C","","R","R"
"202523","47","11","11","C","","R","R"
"202523","48","8","8","C","","R","R"
"202523","51","12","12","C","","R","R"
"202523","53","1","1","C","","R","R"
"202523","54","13","13","C","","R","R"
"202523","55","3","3","C","","R","R"
"202523","90","11","11","C","","R","R"
"202523","99","508","500","C","","R","R"
"202541","8","2","0","C","","R","N"
"202541","10","5","2","C","","R","R"
"202541","12","1","0","C","","R","N"
"202541","13","2","2","C","","R","R"
"202541","15","1","0","C","","R","N"
"202541","17","2","1","C","","R","R"
"202541","18","29","24","C","","R","R"
"202541","21","17","10","C","","R","R"
"202541","24","17","13","C","","R","R"
"202541","26","74","58","C","","R","R"
"202541","36","25","16","C","","R","R"
"202541","37","2","2","C","","R","R"
"202541","39","482","316","C","","R","R"
"202541","40","1","0","C","","R","N"
"202541","42","72","57","C","","R","R"
"202541","51","12","9","C","","R","R"
"202541","54","27","21","C","","R","R"
"202541","99","771","531","C","","R","R"
"202611","39","300","121","C","1","R","R"
"202611","99","300","121","C","1","R","R"
"202648","39","262","154","C","1","R","R"
"202648","99","262","154","C","1","R","R"
"202684","39","215","33","C","","R","R"
"202684","99","215","33","C","","T","T"
"202754","39","60","7","C","","R","R"
"202754","99","60","7","C","","R","R"
"202763","6","3","3","C","","R","R"
"202763","9","1","1","C","","R","R"
"202763","12","6","5","C","","R","R"
"202763","13","3","3","C","","R","R"
"202763","17","6","5","C","","R","R"
"202763","18","17","17","C","","R","R"
"202763","20","1","0","C","","R","N"
"202763","24","3","3","C","","R","R"
"202763","25","1","1","C","","R","R"
"202763","26","19","18","C","","R","R"
"202763","29","1","1","C","","R","R"
"202763","31","1","0","C","","R","N"
"202763","33","1","1","C","","R","R"
"202763","34","2","2","C","","R","R"
"202763","35","1","1","C","","R","R"
"202763","36","9","8","C","","R","R"
"202763","37","1","0","C","","R","N"
"202763","39","391","225","C","","R","R"
"202763","41","1","1","C","","R","R"
"202763","42","13","12","C","","R","R"
"202763","47","1","1","C","","R","R"
"202763","48","10","10","C","","R","R"
"202763","51","1","1","C","","R","R"
"202763","53","3","3","C","","R","R"
"202763","54","3","2","C","","R","R"
"202763","55","2","2","C","","R","R"
"202763","57","1","1","C","","R","R"
"202763","90","8","0","C","","R","N"
"202763","99","510","327","C","1","R","R"
"202806","39","44","42","C","","R","R"
"202806","90","5","2","C","","R","R"
"202806","99","49","44","C","","T","R"
"202903","1","3","1","C","","R","R"
"202903","5","1","1","C","","R","R"
"202903","13","1","1","C","","R","R"
"202903","18","9","6","C","","R","R"
"202903","20","4","2","C","","R","R"
"202903","21","1","1","C","","R","R"
"202903","22","2","1","C","","R","R"
"202903","29","1","1","C","","R","R"
"202903","36","1","1","C","","R","R"
"202903","37","4","4","C","","R","R"
"202903","39","25","13","C","","R","R"
"202903","42","2","1","C","","R","R"
"202903","45","1","0","C","","R","N"
"202903","47","1","0","C","","R","N"
"202903","53","1","1","C","","R","R"
"202903","54","2","2","C","","R","R"
"202903","90","12","12","C","","R","R"
"202903","99","71","48","C","","T","R"
"203085","4","1","1","C","","R","R"
"203085","9","1","1","C","","R","R"
"203085","12","2","2","C","","R","R"
"203085","17","2","2","C","","R","R"
"203085","18","2","2","C","","R","R"
"203085","19","1","1","C","","R","R"
"203085","23","1","1","C","","R","R"
"203085","25","2","1","C","","R","R"
"203085","26","9","4","C","","R","R"
"203085","34","1","1","C","","R","R"
"203085","36","3","3","C","","R","R"
"203085","39","276","207","C","","R","R"
"203085","44","1","1","C","","R","R"
"203085","50","1","1","C","","R","R"
"203085","54","1","1","C","","R","R"
"203085","55","2","2","C","","R","R"
"203085","90","10","2","C","","R","R"
"203085","99","316","233","C","","R","R"
"203128","6","1","1","C","","R","R"
"203128","20","1","1","C","","R","R"
"203128","21","2","2","C","","R","R"
"203128","23","1","1","C","","R","R"
"203128","24","3","3","C","","R","R"
"203128","25","2","2","C","","R","R"
"203128","26","2","2","C","","R","R"
"203128","34","1","1","C","","R","R"
"203128","36","4","4","C","","R","R"
"203128","39","223","193","C","","R","R"
"203128","42","14","14","C","","R","R"
"203128","51","1","1","C","","R","R"
"203128","54","7","7","C","","R","R"
"203128","90","3","3","C","","R","R"
"203128","99","265","235","C","1","R","R"
"203155","2","2","2","C","","R","R"
"203155","6","1","1","C","","R","R"
"203155","11","1","1","C","","R","R"
"203155","12","1","1","C","","R","R"
"203155","17","3","3","C","","R","R"
"203155","18","3","3","C","","R","R"
"203155","21","2","2","C","","R","R"
"203155","22","1","1","C","","R","R"
"203155","24","1","1","C","","R","R"
"203155","26","3","3","C","","R","R"
"203155","36","1","1","C","","R","R"
"203155","39","1618","1618","C","","C","C"
"203155","40","1","1","C","","R","R"
"203155","42","5","5","C","","R","R"
"203155","44","1","1","C","","R","R"
"203155","45","2","2","C","","R","R"
"203155","48","2","2","C","","R","R"
"203155","51","1","1","C","","R","R"
"203155","54","22","22","C","","R","R"
"203155","55","2","2","C","","R","R"
"203155","99","1673","1673","C","","T","T"
"203164","39","84","20","C","","R","I"
"203164","99","84","20","C","","R","I"
"203289","39","41","2","C","","R","R"
"203289","99","41","2","C","1","R","R"
"203313","12","1","1","C","","R","R"
"203313","18","2","1","C","","R","R"
"203313","21","1","0","C","","R","N"
"203313","39","304","237","C","","R","R"
"203313","57","5","5","C","","R","R"
"203313","99","313","244","C","","R","R"
"203331","6","1","0","C","","R","N"
"203331","17","1","0","C","","R","N"
"203331","36","1","0","C","","R","N"
"203331","39","181","62","C","","R","R"
"203331","42","1","0","C","","R","N"
"203331","51","1","0","C","","R","N"
"203331","54","50","11","C","","R","R"
"203331","99","236","73","C","","R","R"
"203368","8","1","1","C","","R","R"
"203368","9","1","1","C","","R","R"
"203368","10","1","1","C","","R","R"
"203368","12","4","4","C","","R","R"
"203368","17","42","42","C","","R","R"
"203368","18","4","4","C","","R","R"
"203368","21","1","1","C","","R","R"
"203368","24","2","2","C","","R","R"
"203368","25","2","2","C","","R","R"
"203368","26","29","29","C","","R","R"
"203368","29","3","3","C","","R","R"
"203368","31","2","2","C","","R","R"
"203368","34","1","1","C","","R","R"
"203368","35","1","1","C","","R","R"
"203368","36","48","48","C","","R","R"
"203368","37","1","1","C","","R","R"
"203368","39","535","535","C","","R","R"
"203368","42","105","105","C","","R","R"
"203368","51","2","2","C","","R","R"
"203368","54","3","3","C","","R","R"
"203368","55","1","1","C","","R","R"
"203368","90","2","2","C","","R","R"
"203368","99","791","791","C","","R","R"
"203447","39","331","93","C","","A","R"
"203447","99","331","93","C","","T","R"
"203456","39","226","87","C","","R","R"
"203456","42","4","1","C","","R","R"
"203456","54","7","1","C","","R","R"
"203456","99","237","89","C","","R","R"
"203465","30","1","1","C","","R","R"
"203465","37","1","0","C","","R","N"
"203465","39","836","325","C","","R","R"
"203465","99","838","326","C","","R","R"
"203474","6","1","0","C","","R","N"
"203474","26","1","1","C","","R","R"
"203474","39","527","179","C","","R","R"
"203474","42","2","0","C","","R","N"
"203474","99","531","180","C","","R","R"
"203483","39","372","182","C","","R","R"
"203483","99","372","182","C","","R","R"
"203492","39","286","98","C","","R","R"
"203492","42","1","0","C","","R","N"
"203492","99","287","98","C","","R","R"
"203517","6","2","1","C","","R","R"
"203517","8","1","1","C","","R","R"
"203517","9","6","3","C","","R","R"
"203517","12","5","5","C","","R","R"
"203517","13","3","3","C","","R","R"
"203517","17","7","7","C","","R","R"
"203517","18","3","3","C","","R","R"
"203517","19","2","2","C","","R","R"
"203517","21","4","4","C","","R","R"
"203517","23","2","2","C","","R","R"
"203517","24","5","5","C","","R","R"
"203517","25","5","5","C","","R","R"
"203517","26","8","8","C","","R","R"
"203517","27","1","0","C","","R","N"
"203517","29","2","1","C","","R","R"
"203517","30","1","0","C","","R","N"
"203517","33","1","1","C","","R","R"
"203517","34","18","15","C","","R","R"
"203517","36","35","31","C","","R","R"
"203517","37","2","0","C","","R","N"
"203517","38","1","0","C","","R","N"
"203517","39","2920","2173","C","","R","R"
"203517","40","2","1","C","","R","R"
"203517","41","1","0","C","","R","N"
"203517","42","110","94","C","","R","R"
"203517","48","1","1","C","","R","R"
"203517","50","1","1","C","","R","R"
"203517","51","5","4","C","","R","R"
"203517","54","4","4","C","","R","R"
"203517","55","2","1","C","","R","R"
"203517","90","22","2","C","","R","R"
"203517","99","3182","2378","C","","R","R"
"203526","6","1","0","C","","R","N"
"203526","39","157","26","C","","R","R"
"203526","42","1","0","C","","R","N"
"203526","99","159","26","C","","R","R"
"203535","1","3","3","C","","R","R"
"203535","2","2","2","C","","R","R"
"203535","4","3","2","C","","R","R"
"203535","6","19","19","C","","R","R"
"203535","8","14","14","C","","R","R"
"203535","9","14","14","C","","R","R"
"203535","10","1","1","C","","R","R"
"203535","11","3","3","C","","R","R"
"203535","12","3","3","C","","R","R"
"203535","13","7","6","C","","R","R"
"203535","15","1","1","C","","R","R"
"203535","17","22","22","C","","R","R"
"203535","18","5","5","C","","R","R"
"203535","19","2","2","C","","R","R"
"203535","20","3","3","C","","R","R"
"203535","21","9","9","C","","R","R"
"203535","22","1","1","C","","R","R"
"203535","23","2","1","C","","R","R"
"203535","24","13","13","C","","R","R"
"203535","25","22","21","C","","R","R"
"203535","26","14","14","C","","R","R"
"203535","27","7","6","C","","R","R"
"203535","29","6","6","C","","R","R"
"203535","30","1","1","C","","R","R"
"203535","33","6","6","C","","R","R"
"203535","34","17","17","C","","R","R"
"203535","35","2","1","C","","R","R"
"203535","36","24","24","C","","R","R"
"203535","37","2","2","C","","R","R"
"203535","38","1","0","C","","R","R"
"203535","39","111","109","C","","R","R"
"203535","40","2","2","C","","R","R"
"203535","41","4","4","C","","R","R"
"203535","42","20","20","C","","R","R"
"203535","44","2","2","C","","R","R"
"203535","45","4","4","C","","R","R"
"203535","47","8","7","C","","R","R"
"203535","48","9","9","C","","R","R"
"203535","49","2","2","C","","R","R"
"203535","50","5","5","C","","R","R"
"203535","51","18","18","C","","R","R"
