unitid,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq5,admreq6,admreq7,admreq8,admreq9,admreq10,admreq11,admreq12,admreq13,yrscoll,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3
"153764","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"153773","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"153782","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"153791","5","1","1","-5","-2","-2","-2","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"153807","-1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"153825","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"153834","4","1","1","1","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"153861","1","1","-5","1","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","1","1","-5","1","-2","-2","-2"
"153889","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","3","-2","-2","-2"
"153922","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","1","1","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"153931","1","1","1","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","1","1","1","-5","-5","1","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","1","-5","1","-2","-2","-2"
"153977","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","1","1","1","-5","1","-2","-2","-2"
"154004","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154013","4","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154022","1","1","1","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154059","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","1","1","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154095","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154101","1","1","1","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","1","-5","-5","1","-2","-2","-2"
"154110","1","1","-5","-5","1","-5","-5","1","-5","1","1","-5","1","-5","1","1","1","2","-2","-2","-5","1","-5","1","1","1","1","-5","1","1","1","-5","-5","-2","1","1","1","1","1","-5","-5","-5","-5","1","1","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154129","1","1","-5","-5","1","-5","-5","1","-5","1","1","1","1","1","1","1","1","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","1","1","1","-5","-2","1","1","1","1","1","-5","-5","1","1","1","1","1","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154138","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"154156","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154165","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"154174","3","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154183","6","1","-5","-5","-2","-2","-2","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","3","-2","-2","-2"
"154208","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154235","1","1","-5","-5","1","-5","-5","1","-5","-5","1","1","1","-5","-5","-5","1","1","1","-5","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","1","-5","1","-5","-5","1","1","1","-5","1","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154262","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","1","-5","1","-2","-2","-2"
"154299","5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"154332","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154341","6","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154350","4","1","-5","1","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154378","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154396","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","1","1","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154411","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"154439","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","3","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"154448","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154457","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154466","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","-5","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","1","-5","-5","3","-2","-2","-2"
"154484","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"154493","1","1","1","1","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154509","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","1","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154518","1","1","1","1","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154527","7","1","1","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","-5","-5","1","1","1","-5","-5","1","-2","-2","-2"
"154536","4","1","1","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","1","-5","1","-5","-5","1","-2","-2","-2"
"154545","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"154572","1","1","-5","-5","1","-5","-5","1","-5","-5","1","1","1","-5","1","-5","1","2","-2","-2","-5","1","-5","1","-5","1","1","-5","1","-5","1","1","-5","-2","1","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154590","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"154633","6","1","-5","-5","-2","-2","-2","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154642","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","1","-5","1","1","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154651","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","1","1","-5","1","1","1","1","-5","-5","1","-2","-2","-2"
"154660","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","1","1","1","-5","-1","-2","-2","-2"
"154688","4","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","1","1","1","1","-5","-5","1","-2","-2","-2"
"154697","1","1","-5","-5","1","-5","-5","1","1","1","1","1","1","-5","-5","-5","-5","1","1","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154712","1","1","1","-5","1","1","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","-5","1","-5","-5","1","-2","-2","-2"
"154721","4","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154730","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","1","-5","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154749","4","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154767","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154776","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154794","1","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154800","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","1","1","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154819","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154828","6","1","1","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","-5","1","1","1","-5","-5","3","-2","-2","-2"
"154837","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"154855","4","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"154891","5","1","1","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","-5","1","1","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","1","-5","-5","-1","-2","-2","-2"
"154907","1","1","-5","-5","1","-5","-5","1","-5","1","1","-5","1","-5","1","1","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","1","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"154925","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","-5","-2","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","1","-5","-5","1","1","1","-5","-5","-5","1","1","-5","1","-2","-2","-2"
"154934","1","1","-5","-5","-5","-5","-5","1","1","1","1","-5","1","1","1","1","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","1","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","1","-5","1","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"154943","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"154952","1","1","-5","-5","1","-5","-5","1","1","1","1","-5","1","1","1","1","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","1","-5","1","-5","-5","1","1","1","1","-5","1","1","-5","-5","1","-2","-2","-2"
