unitid,part,"line",efres01,efres02,centers,ic01,ic02
"106148","C","39","1","0","-1","R","R"
"106148","C","40","1","0","-1","R","R"
"106148","C","41","1","0","-1","R","R"
"106148","C","42","4","0","-1","R","R"
"106148","C","51","1","0","-1","R","R"
"106148","C","53","3","2","-1","R","R"
"106148","C","99","279","125","-1","R","R"
"106245","C","01","1","1","-1","R","R"
"106245","C","05","843","566","-1","R","R"
"106245","C","06","1","1","-1","R","R"
"106245","C","13","1","0","-1","R","R"
"106245","C","17","1","1","-1","R","R"
"106245","C","18","2","2","-1","R","R"
"106245","C","20","2","1","-1","R","R"
"106245","C","26","1","1","-1","R","R"
"106245","C","27","2","2","-1","R","R"
"106245","C","29","3","3","-1","R","R"
"106245","C","35","4","4","-1","R","R"
"106245","C","40","1","1","-1","R","R"
"106245","C","47","1","1","-1","R","R"
"106245","C","48","12","12","-1","R","R"
"106245","C","90","18","7","-1","R","R"
"106245","C","99","893","603","-1","R","R"
"106306","C","05","57","45","-1","R","R"
"106306","C","17","1","1","-1","R","R"
"106306","C","22","2","2","-1","R","R"
"106306","C","26","1","1","-1","R","R"
"106306","C","34","1","0","-1","R","R"
"106306","C","99","62","49","-1","R","R"
"106342","C","05","115","83","-1","R","R"
"106342","C","08","2","2","-1","R","R"
"106342","C","17","1","1","-1","R","R"
"106342","C","19","2","2","-1","R","R"
"106342","C","20","2","2","-1","R","R"
"106342","C","21","1","1","-1","R","R"
"106342","C","22","3","3","-1","R","R"
"106342","C","27","1","1","-1","R","R"
"106342","C","28","1","1","-1","R","R"
"106342","C","29","4","4","-1","R","R"
"106342","C","38","1","1","-1","R","R"
"106342","C","40","2","2","-1","R","R"
"106342","C","47","2","2","-1","R","R"
"106342","C","48","13","13","-1","R","R"
"106342","C","90","5","5","-1","R","R"
"106342","C","99","155","123","-1","R","R"
"106397","C","01","5","5","-1","R","R"
"106397","C","02","1","1","-1","R","R"
"106397","C","04","3","3","-1","R","R"
"106397","C","05","1842","1710","-1","R","R"
"106397","C","06","14","13","-1","R","R"
"106397","C","08","4","3","-1","R","R"
"106397","C","09","2","2","-1","R","R"
"106397","C","12","2","2","-1","R","R"
"106397","C","13","1","1","-1","R","R"
"106397","C","15","1","1","-1","R","R"
"106397","C","16","1","1","-1","R","R"
"106397","C","17","4","4","-1","R","R"
"106397","C","18","3","3","-1","R","R"
"106397","C","20","10","10","-1","R","R"
"106397","C","21","1","1","-1","R","R"
"106397","C","22","17","17","-1","R","R"
"106397","C","24","3","3","-1","R","R"
"106397","C","25","1","1","-1","R","R"
"106397","C","26","3","3","-1","R","R"
"106397","C","27","2","2","-1","R","R"
"106397","C","28","2","2","-1","R","R"
"106397","C","29","44","43","-1","R","R"
"106397","C","30","1","1","-1","R","R"
"106397","C","31","1","1","-1","R","R"
"106397","C","34","3","3","-1","R","R"
"106397","C","35","2","2","-1","R","R"
"106397","C","36","3","3","-1","R","R"
"106397","C","37","2","1","-1","R","R"
"106397","C","39","1","1","-1","R","R"
"106397","C","40","95","93","-1","R","R"
"106397","C","41","1","1","-1","R","R"
"106397","C","42","1","1","-1","R","R"
"106397","C","46","1","0","-1","R","R"
"106397","C","47","3","3","-1","R","R"
"106397","C","48","118","112","-1","R","R"
"106397","C","49","2","2","-1","R","R"
"106397","C","51","2","2","-1","R","R"
"106397","C","53","1","1","-1","R","R"
"106397","C","54","1","0","-1","R","R"
"106397","C","55","2","2","-1","R","R"
"106397","C","56","1","1","-1","R","R"
"106397","C","90","22","16","-1","R","R"
"106397","C","99","2229","2077","-1","R","R"
"106412","C","01","1","1","-1","R","R"
"106412","C","02","1","1","-1","R","R"
"106412","C","04","2","1","-1","R","R"
"106412","C","05","480","418","-1","R","R"
"106412","C","06","1","1","-1","R","R"
"106412","C","08","1","1","-1","R","R"
"106412","C","12","2","2","-1","R","R"
"106412","C","13","2","1","-1","R","R"
"106412","C","17","39","33","-1","R","R"
"106412","C","18","2","2","-1","R","R"
"106412","C","20","4","4","-1","R","R"
"106412","C","21","4","4","-1","R","R"
"106412","C","22","8","8","-1","R","R"
"106412","C","26","12","11","-1","R","R"
"106412","C","27","2","1","-1","R","R"
"106412","C","28","3","2","-1","R","R"
"106412","C","29","17","16","-1","R","R"
"106412","C","31","4","3","-1","R","R"
"106412","C","32","1","1","-1","R","R"
"106412","C","39","1","1","-1","R","R"
"106412","C","40","1","1","-1","R","R"
"106412","C","47","14","14","-1","R","R"
"106412","C","48","7","6","-1","R","R"
"106412","C","55","4","4","-1","R","R"
"106412","C","99","613","537","-1","R","R"
"106449","C","05","679","400","-1","R","R"
"106449","C","29","4","3","-1","R","R"
"106449","C","32","1","1","-1","R","R"
"106449","C","47","1","1","-1","R","R"
"101912","C","90","48","33","-1","R","R"
"101912","C","99","375","330","-1","R","R"
"101949","C","01","516","330","-1","R","R"
"101949","C","12","5","4","-1","R","R"
"101949","C","28","7","4","-1","R","R"
"101949","C","99","528","338","-1","R","R"
"101958","C","01","3","0","-1","R","I"
"101958","C","99","3","0","-1","R","I"
"101994","C","01","257","110","-1","R","R"
"101994","C","12","7","0","-1","R","R"
"101994","C","47","1","0","-1","R","R"
"101994","C","99","265","110","-1","R","R"
"102030","C","01","828","541","-1","R","R"
"102030","C","12","3","1","-1","R","R"
"102030","C","22","1","0","-1","R","R"
"102030","C","26","1","0","-1","R","R"
"102030","C","28","18","5","-1","R","R"
"102030","C","57","6","3","-1","R","R"
"102030","C","99","857","550","-1","R","A"
"102049","C","01","213","210","-1","R","R"
"102049","C","04","1","1","-1","R","R"
"102049","C","12","95","94","-1","R","R"
"102049","C","13","132","131","-1","R","R"
"102049","C","16","1","1","-1","R","R"
"102049","C","17","3","3","-1","R","R"
"102049","C","18","4","4","-1","R","R"
"102049","C","20","2","2","-1","R","R"
"102049","C","21","14","14","-1","R","R"
"102049","C","22","7","7","-1","R","R"
"102049","C","24","3","3","-1","R","R"
"102049","C","26","2","2","-1","R","R"
"102049","C","28","28","28","-1","R","R"
"102049","C","29","8","8","-1","R","R"
"102049","C","31","2","2","-1","R","R"
"102049","C","35","1","1","-1","R","R"
"102049","C","36","1","1","-1","R","R"
"102049","C","37","6","6","-1","R","R"
"102049","C","40","2","2","-1","R","R"
"102049","C","42","3","3","-1","R","R"
"102049","C","45","18","18","-1","R","R"
"102049","C","47","85","85","-1","R","R"
"102049","C","48","13","13","-1","R","R"
"102049","C","51","6","6","-1","R","R"
"102049","C","90","4","3","-1","R","R"
"102049","C","99","654","648","-1","R","R"
"102058","C","01","12","12","-1","R","R"
"102058","C","13","1","1","-1","R","R"
"102058","C","99","13","13","-1","R","R"
"102067","C","01","959","522","-1","P","P"
"102067","C","04","2","2","-1","P","P"
"102067","C","05","1","1","-1","P","P"
"102067","C","12","2","1","-1","P","P"
"102067","C","13","1","1","-1","P","P"
"102067","C","28","1","0","-1","P","P"
"102067","C","41","1","0","-1","P","P"
"102067","C","42","1","1","-1","P","P"
"102067","C","99","968","528","-1","P","P"
"102076","C","01","546","440","-1","R","R"
"102076","C","13","2","2","-1","R","R"
"102076","C","36","1","1","-1","R","R"
"102076","C","99","549","443","-1","R","R"
"102094","C","01","835","676","-1","R","R"
"102094","C","06","3","3","-1","R","R"
"102094","C","08","1","1","-1","R","R"
"102094","C","12","116","114","-1","R","R"
"102094","C","13","4","2","-1","R","R"
"102094","C","17","5","4","-1","R","R"
"102094","C","18","2","2","-1","R","R"
"102094","C","21","3","3","-1","R","R"
"102094","C","22","49","47","-1","R","R"
"102094","C","24","1","1","-1","R","R"
"102094","C","25","2","2","-1","R","R"
"102094","C","26","3","3","-1","R","R"
"102094","C","27","1","0","-1","R","R"
"102094","C","28","112","99","-1","R","R"
"102094","C","29","5","5","-1","R","R"
"102094","C","31","2","2","-1","R","R"
"102094","C","34","2","2","-1","R","R"
"102094","C","37","2","1","-1","R","R"
"102094","C","39","1","1","-1","R","R"
"102094","C","42","2","2","-1","R","R"
"102094","C","45","1","1","-1","R","R"
"102094","C","46","1","1","-1","R","R"
"102094","C","47","10","10","-1","R","R"
"102094","C","48","2","2","-1","R","R"
"102094","C","51","1","0","-1","R","R"
"102094","C","55","2","2","-1","R","R"
"102094","C","90","32","12","-1","R","R"
"102094","C","99","1200","998","-1","R","R"
"102234","C","01","79","78","-1","R","R"
"102234","C","04","1","1","-1","R","R"
"102234","C","06","1","1","-1","R","R"
"102234","C","11","1","1","-1","R","R"
"102234","C","12","10","10","-1","R","R"
"102234","C","13","5","5","-1","R","R"
"102234","C","17","3","3","-1","R","R"
"102234","C","18","2","2","-1","R","R"
"102234","C","21","5","5","-1","R","R"
"102234","C","22","37","37","-1","R","R"
"102234","C","24","1","1","-1","R","R"
"102234","C","25","1","1","-1","R","R"
"102234","C","28","11","11","-1","R","R"
"102234","C","29","7","7","-1","R","R"
"102234","C","34","1","1","-1","R","R"
"102234","C","36","2","2","-1","R","R"
"102234","C","37","2","2","-1","R","R"
"102234","C","39","3","3","-1","R","R"
"102234","C","47","8","8","-1","R","R"
"102234","C","48","15","15","-1","R","R"
"102234","C","51","2","2","-1","R","R"
"102234","C","55","2","2","-1","R","R"
"102234","C","72","1","1","-1","R","R"
"102234","C","90","2","2","-1","R","R"
"102234","C","99","202","201","-1","R","R"
"102261","C","01","15","14","-1","R","R"
"102261","C","18","1","1","-1","R","R"
"102261","C","22","1","1","-1","R","R"
"102261","C","28","1","1","-1","R","R"
"102261","C","31","1","1","-1","R","R"
"102261","C","90","2","0","-1","R","N"
"102261","C","99","21","18","-1","T","R"
"102270","C","01","199","189","-1","R","R"
"102270","C","06","11","11","-1","R","R"
"102270","C","08","1","1","-1","R","R"
"102270","C","12","6","6","-1","R","R"
"102270","C","13","2","2","-1","R","R"
"102270","C","17","2","1","-1","R","R"
"102270","C","18","3","2","-1","R","R"
"102270","C","24","2","1","-1","R","R"
"102270","C","26","4","2","-1","R","R"
"102270","C","28","16","15","-1","R","R"
"102270","C","34","1","0","-1","R","R"
"102270","C","36","2","2","-1","R","R"
"102270","C","39","2","0","-1","R","R"
"102270","C","47","5","5","-1","R","R"
"102270","C","48","2","2","-1","R","R"
"102270","C","51","1","1","-1","R","R"
"102270","C","99","259","240","-1","R","R"
"102298","C","01","60","58","-1","R","R"
"102298","C","04","1","1","-1","R","R"
"102298","C","06","6","6","-1","R","R"
"102298","C","09","2","2","-1","R","R"
"102298","C","11","4","4","-1","R","R"
"102298","C","12","6","6","-1","R","R"
"102298","C","13","9","9","-1","R","R"
"102298","C","17","9","9","-1","R","R"
"102298","C","20","1","1","-1","R","R"
"102298","C","24","3","3","-1","R","R"
"102298","C","26","8","8","-1","R","R"
"102298","C","29","2","2","-1","R","R"
"102298","C","36","5","5","-1","R","R"
"102298","C","39","2","2","-1","R","R"
"102298","C","45","3","3","-1","R","R"
"102298","C","47","2","2","-1","R","R"
"102298","C","99","123","121","-1","R","R"
"102313","C","01","163","31","-1","R","R"
"102313","C","99","163","31","-1","R","R"
"102322","C","01","31","15","-1","R","R"
"102322","C","06","1","1","-1","R","R"
"102322","C","12","4","3","-1","R","R"
"102322","C","13","1","0","-1","R","N"
"102322","C","99","37","19","-1","R","R"
"102359","C","01","7","1","-1","R","R"
"102359","C","99","7","1","-1","R","R"
"102368","C","01","637","539","-1","R","I"
"102368","C","02","2","2","-1","R","I"
"102368","C","06","1","1","-1","R","I"
"102368","C","08","1","1","-1","R","I"
"102368","C","09","1","1","-1","R","I"
"102368","C","17","2","2","-1","R","I"
"102368","C","18","2","2","-1","R","I"
"102368","C","21","1","1","-1","R","I"
"102368","C","23","1","1","-1","R","I"
"102368","C","25","1","1","-1","R","I"
"102368","C","26","4","3","-1","R","I"
"102368","C","31","2","2","-1","R","I"
"102368","C","33","1","1","-1","R","I"
"102368","C","42","1","1","-1","R","I"
"102368","C","47","3","3","-1","R","I"
"102368","C","48","2","2","-1","R","I"
"102368","C","53","1","1","-1","R","I"
"102368","C","90","12","10","-1","R","I"
"102368","C","99","811","691","-1","R","I"
"102377","C","01","188","188","-1","R","R"
"102377","C","04","2","2","-1","R","R"
"102377","C","05","7","7","-1","R","R"
"102377","C","06","71","71","-1","R","R"
"102377","C","08","5","5","-1","R","R"
"102377","C","09","5","5","-1","R","R"
"102377","C","10","2","2","-1","R","R"
"102377","C","11","8","8","-1","R","R"
"102377","C","12","45","45","-1","R","R"
"102377","C","13","91","91","-1","R","R"
"102377","C","17","53","53","-1","R","R"
"102377","C","18","12","12","-1","R","R"
"102377","C","19","2","2","-1","R","R"
"102377","C","21","4","4","-1","R","R"
"102377","C","22","7","7","-1","R","R"
"102377","C","24","24","24","-1","R","R"
"102377","C","25","6","6","-1","R","R"
"102377","C","26","30","30","-1","R","R"
"102377","C","27","7","7","-1","R","R"
"102377","C","28","27","27","-1","R","R"
"102377","C","29","15","15","-1","R","R"
"102377","C","31","1","1","-1","R","R"
"102377","C","32","1","1","-1","R","R"
"102377","C","34","13","13","-1","R","R"
"102377","C","36","27","27","-1","R","R"
"102377","C","37","6","6","-1","R","R"
"102377","C","39","36","36","-1","R","R"
"102377","C","40","3","3","-1","R","R"
"102377","C","41","1","1","-1","R","R"
"102377","C","42","14","14","-1","R","R"
"102377","C","44","1","1","-1","R","R"
"102377","C","45","17","17","-1","R","R"
"102377","C","47","12","12","-1","R","R"
"102377","C","48","17","17","-1","R","R"
"102377","C","51","9","9","-1","R","R"
"102377","C","53","2","2","-1","R","R"
"102377","C","54","2","2","-1","R","R"
"102377","C","55","10","10","-1","R","R"
"102377","C","72","5","5","-1","R","R"
"102377","C","90","22","22","-1","R","R"
"102377","C","99","810","810","-1","M","R"
"102410","C","01","295","177","-1","R","R"
"102410","C","12","2","1","-1","R","R"
"102410","C","18","1","1","-1","R","R"
"102410","C","26","1","0","-1","R","N"
"102410","C","28","1","1","-1","R","R"
"102410","C","29","1","0","-1","R","N"
"102410","C","39","1","0","-1","R","N"
"102410","C","45","1","0","-1","R","N"
"102410","C","54","3","2","-1","R","R"
"102410","C","56","1","1","-1","R","R"
"102410","C","90","1","0","-1","R","N"
"102410","C","99","308","183","-1","R","R"
"102429","C","01","891","429","-1","R","R"
"102429","C","12","4","0","-1","R","R"
"102429","C","13","2","1","-1","R","R"
"102429","C","18","1","0","-1","R","R"
"102429","C","21","1","0","-1","R","R"
"102429","C","22","10","0","-1","R","R"
"102429","C","25","1","0","-1","R","R"
"102429","C","28","24","11","-1","R","R"
"102429","C","29","1","0","-1","R","R"
"102429","C","42","2","0","-1","R","R"
"102429","C","45","1","0","-1","R","R"
"102429","C","47","6","4","-1","R","R"
"102429","C","48","4","0","-1","R","R"
"102429","C","51","2","0","-1","R","R"
"102429","C","54","1","0","-1","R","R"
"102429","C","99","951","445","-1","R","R"
"102553","C","01","1","1","-1","R","R"
"102553","C","02","813","492","-1","R","R"
"102553","C","04","1","1","-1","R","R"
"102553","C","05","1","1","-1","R","R"
"102553","C","06","3","1","-1","R","R"
"102553","C","12","1","1","-1","R","R"
"102553","C","13","2","2","-1","R","R"
"102553","C","16","1","1","-1","R","R"
"102553","C","27","2","1","-1","R","R"
"102553","C","30","1","1","-1","R","R"
"102553","C","35","1","1","-1","R","R"
"102553","C","36","4","1","-1","R","R"
"102553","C","37","2","1","-1","R","R"
"102553","C","41","1","1","-1","R","R"
"102553","C","42","1","0","-1","R","R"
"102553","C","46","1","1","-1","R","R"
"102553","C","48","5","4","-1","R","R"
"102553","C","49","1","1","-1","R","R"
"102553","C","51","2","1","-1","R","R"
"102553","C","53","8","7","-1","R","R"
"102553","C","55","1","0","-1","R","R"
"102553","C","56","1","1","-1","R","R"
"102553","C","57","3","2","-1","R","R"
"102553","C","90","37","21","-1","R","R"
"102553","C","99","894","544","-1","T","T"
"102580","C","02","4","2","-1","A","R"
"102580","C","20","1","0","-1","R","R"
"102580","C","39","1","0","-1","R","R"
"102580","C","42","1","1","-1","R","R"
"102580","C","99","7","3","-1","M","R"
"102614","C","02","611","453","-1","A","R"
"102614","C","04","3","2","-1","R","R"
"102614","C","06","14","13","-1","R","R"
"102614","C","08","7","6","-1","R","R"
"102614","C","09","1","1","-1","R","R"
"102614","C","12","1","1","-1","R","R"
"102614","C","13","1","1","-1","R","R"
"102614","C","16","6","5","-1","R","R"
"102614","C","17","3","3","-1","R","R"
"102614","C","18","2","2","-1","R","R"
"102614","C","19","1","1","-1","R","R"
"102614","C","23","1","1","-1","R","R"
"102614","C","25","2","2","-1","R","R"
"102614","C","26","6","4","-1","R","R"
"102614","C","27","5","3","-1","R","R"
"102614","C","29","1","1","-1","R","R"
"102614","C","30","4","4","-1","R","R"
"102614","C","32","1","1","-1","R","R"
"102614","C","33","3","1","-1","R","R"
"102614","C","34","3","1","-1","R","R"
"102614","C","35","1","1","-1","R","R"
"102614","C","36","3","3","-1","R","R"
"102614","C","37","2","1","-1","R","R"
"102614","C","38","1","0","-1","R","R"
"102614","C","39","1","1","-1","R","R"
"102614","C","41","7","7","-1","R","R"
"102614","C","42","3","3","-1","R","R"
"102614","C","48","4","3","-1","R","R"
"102614","C","50","1","1","-1","R","R"
"102614","C","51","2","1","-1","R","R"
"102614","C","53","7","7","-1","R","R"
"102614","C","55","2","1","-1","R","R"
"102614","C","90","17","12","-1","R","R"
"102614","C","99","727","547","-1","M","T"
"102632","C","02","83","55","-1","R","R"
